
1664631248.dat<>将来、寂しさのあまり道端の女相手に事案を起こしてしまわないか心配です。どうすればいいでしょう？  [209837895] (10)
1664586129.dat<>？？？「コーヒーを飲むのに砂糖やミルクを必要とするのは人間がコーヒーを本質的に好きではない証拠だ」  [377482965] (346)
1664668466.dat<>焼肉ライクが無料※こども食堂  [389326466] (26)
1664597752.dat<>一色正春「一番悪いのは山上だよな？統一教会の金集め？“地獄の沙汰も金次第”って知らねーの？」  [584964303] (214)
1664614755.dat<>ケンモメンが知ってる中国語「土爪」「光牙」しかない  [769327952] (233)
1664621242.dat<>【速報】Twitter民「冷蔵庫掃除したらプレイステーションが出てきた…」→6.5万いいね  [802034645] (123)
1664600800.dat<>TVアニメ「ダンジョンに出会いを求めるのは間違っているだろうか」続編放送決定ｷﾀ━━(ﾟ∀ﾟ)━━!! 花守ゆみりちゃんｷﾀ━━(ﾟ∀ﾟ)━━!!  [303493227] (112)
1664585453.dat<>【速報】アントニオ猪木、死去  [696684471] (341)
1664623302.dat<>一色正春さん「他人の知らなかったは嘘、身内の知らなかったは本当、最後は被害者面。山本太郎まさに非道」  [438628431] (25)
1664651181.dat<>“Tポイントカード”、忘れ去られる  [192189947] (40)
1664648318.dat<>通常の3倍のスピードで首都高を疾走…当たらなければどうということはなかったが追突事故を起こして坊やを逮捕､若さゆえの過ちを認める  [597533159] (42)
1664640109.dat<>クリミアの空軍基地で爆発  [492515557] (34)
1664660573.dat<>【乞食速報】1流メーカ製512GBのSSDが4999円 1TBは8888円  [402859164] (13)
1664606891.dat<>キネマ旬報ライター「日本のアニメは時代遅れｗｗｗ海外のアニメは魅力的な女性を描くのに日本はひどいｗｗｗ」  [584964303] (1002)
1664644415.dat<>もし日中戦争が起きたら、俺は即座に人民解放軍に入って日本を破壊するよ。そして軍功が評価され、倭国大統領に就任する  [237216734] (29)
1664544833.dat<>【悲報】 ロシア軍、周辺の部隊もリマンに集結・・・マジで撤退する気がない模様  [541495517] (209)
1664548409.dat<>(ヽ´ん`)｢広瀬すずちゃんはプライベートでもワゴンRに乗ってるに決まってる｣→週刊誌に激写された結果www  [321190791] (633)
1664578786.dat<>本日10月1日天下一品祭り開催！！ラーメン1杯無料クポーン進呈！急げ！  ※今年からアプリで  [126042664] (76)
1664611658.dat<>岩手の魅力  [481381131] (45)
1664625456.dat<>VR大相撲ってなんだよこれ  [696684471] (7)
1664597471.dat<>クリスピー・クリーム・ドーナツ大復活。店舗数ピーク時近くまで増加、顧客満足度UP、売上高連続プラス  [256556981] (20)
1664618468.dat<>紀藤弁護士「マルチ商法も統一教会被害者と同じ様に苦しんでる人がいる」れいわ山本太郎代表を批判  [438628431] (17)
1664542526.dat<>【悲報】紀藤弁護士、全く問題のない原発処理水を汚染水と呼び、海に放出することに抗議する反日弁護士だった  [127398796] (277)
1664366062.dat<>【悲報】日本、10月からまた値上げ！その数およそ6500品目！酒はほぼ全種類で値上げ予定！！ありがとう円安！ありがとう岸田総理！！  [535650357] (477)
1664597048.dat<>『サイバーパンク２０７７』のPV見た時、史上最高のゲームだと確信してたよな  [782460143] (76)
9245000000.dat<>★ 5ちゃんねるからのお知らせ (6)
